Sample,Lab ID,Class,Individual,Bundle No.,Period,Event ID,Priority,Selected,Bear No.,,#G,#U,Left,U/L,Comments,,Loci,CXX20,G1D,G10M,MSUT2,MU50,G10X,G10P,REN144 A06,G1A,G10C,D1A,G10J,G10L,CPH9,CXX110,D123,MU26,G10U,MU59,REN145 P07,G10B,MU23,G10H,Sex
171-35-02,347,sample,38-34-09,171,4,35-02,1,1,,,,30,A,L,, ,7,139.141,184.186,206.216,197.205,132.140,141.151,,,,,,,,,,,,,,,,,,204.250
14-5-3,877,sample,38-34-09,122,5,14-03,4,1,,,,20,C,L,, ,7,139.141,184.186,206.216,197.205,132.140,141.151,,,,,,,,,,,,,,,,,,204.250
242-46-01,482,sample,38-34-09,242,5,46-01,1,1,,,,30,B,L,1st envelope, ,7,139.141,184.186,206.216,197.205,132.140,141.151,,,,,,,,,,,,,,,,,,204.250
242-46-04,483,sample,38-34-09,242,5,46-04,2,1,,,5,,C,L,, ,7,139.141,184.186,206.216,197.205,132.140,141.151,,,,,,,,,,,,,,,,,,204.250
98-26-02,212,sample,41-26-05,98,2,26-02,3,1,,,5,,C,L,, ,7,123.141,172.178,206.216,199.209,120.132,141.145,,,,,,,,,,,,,,,,,,204.250
26-2-3,1013,sample,41-26-05,263,2,26-03,4,2,,,10,,A,U,1st envelope, ,7,123.141,172.178,206.216,199.209,120.132,141.145,,,,,,,,,,,,,,,,,,204.250
41-26-05,41,sample,41-26-05,41,2,26-05,1,1,,,1,30,B,U,, ,24,123.141,172.178,206.216,199.209,120.132,141.145,157.167,117.119,194.194,205.205,163.169,191.191,137.137,147.151,149.153,147.151,183.183,175.177,241.243,167.170,156.164,207.207,233.239,204.250
26-2-13,949,sample,41-26-05,198,2,26-13,4,1,,,10,,A,L,, ,7,123.141,172.178,206.216,199.209,120.132,141.145,,,,,,,,,,,,,,,,,,204.250
45-29-01,45,sample,45-29-01,45,2,29-01,1,1,,,,30,A,U,2nd envelope, ,24,123.147,174.176,218.218,195.195,124.140,141.155,157.163,125.129,198.198,205.211,163.165,187.201,137.159,143.143,159.159,141.155,183.183,175.177,237.239,157.159,156.158,201.207,241.241,204.250
112-29-01,235,sample,45-29-01,112,3,29-01,1,1,,,2,30,A,L,, ,7,123.147,174.176,218.218,195.195,124.140,141.155,,,,,,,,,,,,,,,,,,204.250
29-3-5,1014,sample,45-29-01,265,3,29-05,4,2,,,,30,C,U,, ,7,123.147,174.176,218.218,195.195,124.140,141.155,,,,,,,,,,,,,,,,,,204.250
29-4-2,966,sample,45-29-01,215,4,29-02,4,1,,,10,,A,L,, ,7,123.147,174.176,218.218,195.195,124.140,141.155,,,,,,,,,,,,,,,,,,204.250
176-29-03,1053,sample,45-29-01,176,4,29-03,3,2,,,10,,A,U,, ,7,123.147,174.176,218.218,195.195,124.140,141.155,,,,,,,,,,,,,,,,,,204.250
29-4-7,982,sample,45-29-01,232,4,29-07,4,1,,,10,,A,L,, ,7,123.147,174.176,218.218,195.195,124.140,141.155,,,,,,,,,,,,,,,,,,204.250
258-29-01,510,sample,45-29-01,258,5,29-01,1,1,,,4,20,C,U,, ,7,123.147,174.176,218.218,195.195,124.140,141.155,,,,,,,,,,,,,,,,,,204.250
64-2-1,781,sample,47-64-04,20,2,64-01,4,1,,,,30,A,L,, ,7,137.139,178.180,214.218,197.207,128.134,151.151,,,,,,,,,,,,,,,,,,250.250
47-64-03,120,sample,47-64-04,47,2,64-03,3,1,,,,30,A,L,, ,7,137.139,178.180,214.218,197.207,128.134,151.151,,,,,,,,,,,,,,,,,,250.250
47-64-04,47,sample,47-64-04,47,2,64-04,1,1,,,,30,A,L,, ,24,137.139,178.180,214.218,197.207,128.134,151.151,147.157,129.129,194.196,205.213,165.177,187.199,137.155,145.147,137.137,141.147,183.183,177.179,241.241,159.163,154.160,187.203,239.241,250.250
108-64-01,230,sample,47-64-04,108,3,64-01,2,1,,,,30,C,L,, ,7,137.139,178.180,214.218,197.207,128.134,151.151,,,,,,,,,,,,,,,,,,250.250
108-64-02,231,sample,47-64-04,108,3,64-02,3,1,,,,30,A,L,1st envelope, ,7,137.139,178.180,214.218,197.207,128.134,151.151,,,,,,,,,,,,,,,,,,250.250
108-64-03,229,sample,47-64-04,108,3,64-03,1,1,,,,30,A,L,, ,7,137.139,178.180,214.218,197.207,128.134,151.151,,,,,,,,,,,,,,,,,,250.250
136-98-01,287,sample,47-64-04,136,3,98-01,3,1,,,,30,A,L,, ,7,137.139,178.180,214.218,197.207,128.134,151.151,,,,,,,,,,,,,,,,,,250.250
136-98-02,285,sample,47-64-04,136,3,98-02,1,1,,,,30,A,L,, ,7,137.139,178.180,214.218,197.207,128.134,151.151,,,,,,,,,,,,,,,,,,250.250
136-98-03,286,sample,47-64-04,136,3,98-03,2,1,,,,30,A,L,, ,7,137.139,178.180,214.218,197.207,128.134,151.151,,,,,,,,,,,,,,,,,,250.250
179-52-01,365,sample,47-64-04,179,4,52-01,1,1,,,,30,A,L,, ,7,137.139,178.180,214.218,197.207,128.134,151.151,,,,,,,,,,,,,,,,,,250.250
210-98-01,421,sample,47-64-04,210,4,98-01,1,1,,,,30,A,L,, ,7,137.139,178.180,214.218,197.207,128.134,151.151,,,,,,,,,,,,,,,,,,250.250
260-51-02,513,sample,47-64-04,260,5,51-02,2,1,,,,30,C,L,, ,7,137.139,178.180,214.218,197.207,128.134,151.151,,,,,,,,,,,,,,,,,,250.250
49-20-01,122,sample,49-20-03,49,2,20-01,3,1,,,10,,A,L,"mostly underfur left, 1st envelope", ,7,133.139,172.176,214.216,207.209,124.128,141.151,,,,,,,,,,,,,,,,,,250.250
49-20-03,49,sample,49-20-03,49,2,20-03,1,1,,,10,,A,L,1st envelope, ,24,133.139,172.176,214.216,207.209,124.128,141.151,157.159,129.129,198.198,205.213,169.175,205.205,135.137,145.145,137.151,141.155,183.191,175.179,241.243,159.174,156.160,205.207,239.253,250.250
176-29-01,360,sample,49-20-03,176,4,29-01,2,1,,,10,,A,U,, ,7,133.139,172.176,214.216,207.209,124.128,141.151,,,,,,,,,,,,,,,,,,250.250
176-29-04,359,sample,49-20-03,176,4,29-04,1,1,,,,30,A,U,, ,7,133.139,172.176,214.216,207.209,124.128,141.151,,,,,,,,,,,,,,,,,,250.250
259-20-01,1069,sample,49-20-03,259,5,20-01,2,2,,,6,,C,L,1st envelope, ,7,133.139,172.176,214.216,207.209,124.128,141.151,,,,,,,,,,,,,,,,,,250.250
259-20-02,511,sample,49-20-03,259,5,20-02,1,1,,,,30,A,U,, ,7,133.139,172.176,214.216,207.209,124.128,141.151,,,,,,,,,,,,,,,,,,250.250
50-50-01,50,sample,50-50-01,50,2,50-01,1,1,,,10,,A,L,, ,24,135.137,180.180,206.218,197.203,122.134,153.153,153.161,129.129,194.200,205.207,165.177,187.199,137.149,143.143,157.157,141.145,183.191,173.177,233.233,159.172,156.156,189.199,241.247,204.250
54-62-06,1039,sample,50-50-01,54,2,62-06,2,2,,,,30,C,U,, ,7,135.137,180.180,206.218,197.203,122.134,153.153,,,,,,,,,,,,,,,,,,204.250
62-2-8,773,sample,50-50-01,11,2,62-08,4,1,,,10,,A,L,1st envelope, ,7,135.137,180.180,206.218,197.203,122.134,153.153,,,,,,,,,,,,,,,,,,204.250
79-84-03,172,sample,50-50-01,79,2,84-03,3,1,,,,30,C,L,, ,7,135.137,180.180,206.218,197.203,122.134,153.153,,,,,,,,,,,,,,,,,,204.250
79-84-04,171,sample,50-50-01,79,2,84-04,2,1,,,,30,C,U,1st envelope, ,7,135.137,180.180,206.218,197.203,122.134,153.153,,,,,,,,,,,,,,,,,,204.250
134-115-01,281,sample,50-50-01,134,3,115-01,1,1,,,,30,A,L,, ,7,135.137,180.180,206.218,197.203,122.134,153.153,,,,,,,,,,,,,,,,,,204.250
59-11-03,59,sample,56-28-01,59,2,11-03,1,1,,,,30,A,L,, ,11,143.143,172.186,210.218,199.205,132.140,141.147,153.155,,,,,189.205,135.137,,,,,,245.245,,,,,204.250
18-2-1,947,sample,56-28-01,196,2,18-01,4,1,,,,20,C,L,, ,7,143.143,172.186,210.218,199.205,132.140,141.147,,,,,,,,,,,,,,,,,,204.250
58-18-02,58,sample,56-28-01,58,2,18-02,1,1,,,,30,A,L,, ,11,143.143,172.186,210.218,199.205,132.140,141.147,153.155,,,,,189.205,135.137,,,,,,245.245,,,,241.51,204.250
58-18-03,131,sample,56-28-01,58,2,18-03,2,1,,,5,20,A,L,, ,7,143.143,172.186,210.218,199.205,132.140,141.147,,,,,,,,,,,,,,,,,,204.250
58-18-04,132,sample,56-28-01,58,2,18-04,3,1,,,5,,C,L,, ,7,143.143,172.186,210.218,199.205,132.140,141.147,,,,,,,,,,,,,,,,,,204.250
56-28-01,56,sample,56-28-01,56,2,28-01,1,1,,,,30,C,L,, ,24,143.143,172.186,210.218,199.205,132.140,141.147,153.155,133.133,194.200,211.213,157.165,189.205,135.137,143.147,155.155,141.155,185.195,175.177,245.245,167.167,156.158,187.191,241.251,204.250
56-28-02,128,sample,56-28-01,56,2,28-02,2,1,,,,20,C,L,, ,7,143.143,172.186,210.218,199.205,132.140,141.147,,,,,,,,,,,,,,,,,,204.250
64-8-01,64,sample,56-28-01,64,2,8-01,1,1,,,10,,A,L,1st envelope, ,12,143.143,172.186,210.218,199.205,132.140,141.147,153.155,,,,,189.205,135.137,,,,,,245.245,,,,241.251,204.250
64-8-02,142,sample,56-28-01,64,2,8-02,2,1,,,10,,A,U,1st envelope, ,7,143.143,172.186,210.218,199.205,132.140,141.147,,,,,,,,,,,,,,,,,,204.250
71-108-01,151,sample,67-114-04,71,2,108-01,1,1,,,10,,A,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
71-108-02,152,sample,67-114-04,71,2,108-02,3,1,,,,30,C,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
339-114-02,656,sample,67-114-04,339,2,114-02,3,1,,,,30,C,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
67-114-04,67,sample,67-114-04,67,2,114-04,1,1,,,,30,A,L,, ,24,137.139,176.182,210.214,195.197,120.120,129.153,157.161,117.117,196.198,205.211,163.163,187.189,137.159,143.149,137.151,143.147,191.195,173.177,241.243,157.157,156.160,201.205,239.257,204.250
185-114-05,377,sample,67-114-04,185,2,114-05,3,1,,,,30,A,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
67-114-06,144,sample,67-114-04,67,2,114-06,2,1,,,,30,A,U,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
157-34-03,324,sample,67-114-04,157,2,34-03,3,1,,,,30,C,U,, ,10,137.139,176.182,210.214,195.197,120.120,129.153,,117.117,196.198,205.211,,,,,,,,,,,,,,204.250
34-2-5,996,sample,67-114-04,246,2,34-05,4,2,,,,30,C,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
34-46-01,105,sample,67-114-04,34,2,46-01,2,1,,,,30,C,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
34-46-03,34,sample,67-114-04,34,2,46-03,1,1,,,5,,C,L,, ,12,137.139,176.182,210.214,195.197,120.120,129.153,157.161,,,,,187.189,137.159,,,,,,241.243,,,,239.257,204.250
387-83-01,745,sample,67-114-04,387,2,83-01,3,1,,,,30,C,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
80-83-02,173,sample,67-114-04,80,2,83-02,1,1,,,,30,A,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
80-83-04,174,sample,67-114-04,80,2,83-04,2,1,,,,30,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
138-106-02,289,sample,67-114-04,138,3,106-02,1,1,,,10,,A,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
106-3-3,825,sample,67-114-04,65,3,106-03,4,1,,,,30,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
130-114-01,271,sample,67-114-04,130,3,114-01,1,1,,,10,,A,U,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
358-33-06,693,sample,67-114-04,358,3,33-06,3,1,,,30,,C,L,2nd envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
34-3-1,971,sample,67-114-04,220,3,34-01,4,1,,,,30,B,L,coarse underfur, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
46-3-4,828,sample,67-114-04,68,3,46-04,4,1,,,9,,C,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
94-71-04,201,sample,67-114-04,94,3,71-04,1,1,,,,20,C,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
390-83-01,749,sample,67-114-04,390,3,83-01,3,1,,,,30,A,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
148-83-02,308,sample,67-114-04,148,3,83-02,2,,,,10,,A,U,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
143-83-05,299,sample,67-114-04,143,3,83-05,3,1,,,1,20,C,L,2nd envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
390-83-08,748,sample,67-114-04,390,3,83-08,2,1,,,,20,C,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
92-83-09,198,sample,67-114-04,92,3,83-09,3,1,,,,20,C,L,2nd envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
92-3-1,850,sample,67-114-04,92,3,92-01,4,1,,,4,20,C,U,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
140-92-10,293,sample,67-114-04,140,3,92-10,2,1,,,10,,A,U,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
147-94-02,306,sample,67-114-04,147,3,94-02,1,1,,,,30,C,L,2nd envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
205-104-01,411,sample,67-114-04,205,4,104-01,1,1,,,10,,A,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
205-104-02,412,sample,67-114-04,205,4,104-02,2,1,,,,30,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
339-105-06,655,sample,67-114-04,339,4,105-06,2,1,,,,30,C,U,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
106-4-4,902,sample,67-114-04,148,4,106-04,4,1,,,10,,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
202-120-11,406,sample,67-114-04,202,4,120-11,1,1,,,7,,C,U,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
174-33-08,354,sample,67-114-04,174,4,33-08,1,1,,,10,,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
174-33-09,356,sample,67-114-04,174,4,33-09,3,1,,,,30,C,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
170-36-02,1052,sample,67-114-04,170,4,36-02,3,2,,,,30,C,U,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
165-46-01,335,sample,67-114-04,165,4,46-01,2,1,,,,30,C,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
165-46-02,336,sample,67-114-04,165,4,46-02,3,1,,,10,,A,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
110-46-08,233,sample,67-114-04,110,4,46-08,2,,,,10,,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
165-46-09,334,sample,67-114-04,165,4,46-09,1,1,,,,30,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
211-60-07,424,sample,67-114-04,211,4,60-07,3,1,,,,30,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
114-60-08,239,sample,67-114-04,114,4,60-08,3,1,,,,30,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
60-4-13,919,sample,67-114-04,166,4,60-13,4,1,,,10,,A,U,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
60-4-14,817,sample,67-114-04,57,4,60-14,4,1,,,10,,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
392-71-01,753,sample,67-114-04,392,4,71-01,2,1,,,10,,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
219-92-01,437,sample,67-114-04,219,4,92-01,2,1,,,10,,A,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
219-92-02,436,sample,67-114-04,219,4,92-02,1,1,,,10,,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
218-93-02,434,sample,67-114-04,218,4,93-02,2,1,,,,30,C,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
225-94-03,451,sample,67-114-04,225,4,94-03,2,1,,,,20,C,L,3rd envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
288-101-04,566,sample,67-114-04,288,5,101-04,1,1,,,10,,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
106-5-1,769,sample,67-114-04,6,5,106-01,4,1,,,10,,A,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
77-106-05,167,sample,67-114-04,77,5,106-05,3,1,,,,30,B,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
114-5-1,899,sample,67-114-04,145,5,114-01,4,1,,,10,,A,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
120-5-5,869,sample,67-114-04,114,5,120-05,4,1,,,,30,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
33-5-2,957,sample,67-114-04,206,5,33-02,4,1,,,,30,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
262-34-06,518,sample,67-114-04,262,5,34-06,3,,,,,20,B,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
297-82-02,581,sample,67-114-04,297,5,82-02,2,1,,,,30,A,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
298-83-02,582,sample,67-114-04,298,5,83-02,1,1,,,10,,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
290-93-01,568,sample,67-114-04,290,5,93-01,2,3,,,,30,C,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
296-94-01,1114,sample,67-114-04,296,5,94-01,2,3,,,5,,C,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
296-94-02,578,sample,67-114-04,296,5,94-02,1,1,,,10,,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
101-6-1,801,sample,67-114-04,41,6,101-01,4,1,,,10,,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
101-6-4,894,sample,67-114-04,139,6,101-04,4,1,,,10,,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
101-6-5,833,sample,67-114-04,73,6,101-05,4,1,,,,30,C,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
371-101-06,716,sample,67-114-04,371,6,101-06,1,1,,,2,20,C,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
292-101-07,573,sample,67-114-04,292,6,101-07,3,1,,,10,,B,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
374-114-03,722,sample,67-114-04,374,6,114-03,2,1,,,5,20,C,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
120-6-1,785,sample,67-114-04,24,6,120-01,4,1,,,10,,A,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
369-92-01,712,sample,67-114-04,369,6,92-01,2,1,,,,30,B,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
369-92-02,711,sample,67-114-04,369,6,92-02,1,1,,,10,,A,L,, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
368-93-01,710,sample,67-114-04,368,6,93-01,3,1,,,10,,C,L,1st envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
368-93-02,709,sample,67-114-04,368,6,93-02,2,,,,10,,A,L,2nd envelope, ,7,137.139,176.182,210.214,195.197,120.120,129.153,,,,,,,,,,,,,,,,,,204.250
6-87-08,6,sample,6-87-08,6,1,87-08,2,,,,,20,C,L,1st envelope in group, ,7,123.135,172.176,216.218,195.197,136.136,129.149,,,,,,,,,,,,,,,,,,250.250
72-119-04,154,sample,6-87-08,72,2,119-04,2,1,,,,30,C,L,1st envelope, ,24,123.135,172.176,216.218,195.197,136.136,129.149,157.163,129.133,184.194,213.213,175.179,187.203,155.155,127.147,151.151,141.145,185.186,175.179,243.245,157.157,158.158,199.207,233.245,250.250
212-119-02,425,sample,6-87-08,212,4,119-02,1,1,,,,20,C,L,, ,7,123.135,172.176,216.218,195.197,136.136,129.149,,,,,,,,,,,,,,,,,,250.250
177-64-02,361,sample,6-87-08,177,4,64-02,1,1,,,10,,A,L,1st envelope, ,8,123.135,172.176,216.218,195.197,136.136,129.149,,,,,,,155.155,,,,,,,,,,,250.250
64-4-4,976,sample,6-87-08,226,4,64-04,4,1,,,10,,A,L,, ,7,123.135,172.176,216.218,195.197,136.136,129.149,,,,,,,,,,,,,,,,,,250.250
211-99-01,423,sample,6-87-08,211,4,99-01,1,1,,,,20,C,L,2nd envelope, ,7,123.135,172.176,216.218,195.197,136.136,129.149,,,,,,,,,,,,,,,,,,250.250
397-108-03,760,sample,6-87-08,397,5,108-03,1,1,,,,20,C,L,, ,7,123.135,172.176,216.218,195.197,136.136,129.149,,,,,,,,,,,,,,,,,,250.250
284-108-04,559,sample,6-87-08,284,5,108-04,1,1,,,,30,C,L,, ,7,123.135,172.176,216.218,195.197,136.136,129.149,,,,,,,,,,,,,,,,,,250.250
286-99-03,563,sample,6-87-08,286,5,99-03,2,1,,,5,,C,L,, ,7,123.135,172.176,216.218,195.197,136.136,129.149,,,,,,,,,,,,,,,,,,250.250
286-99-04,562,sample,6-87-08,286,5,99-04,1,1,,,,30,C,L,1st envelope, ,7,123.135,172.176,216.218,195.197,136.136,129.149,,,,,,,,,,,,,,,,,,250.250
72-119-02,153,sample,72-119-02,72,2,119-02,1,1,,,,30,C,L,, ,7,135.137,172.180,216.216,195.197,136.142,129.149,,,,,,,,,,,,,,,,,,204.250
137-109-02,288,sample,72-119-02,137,3,109-02,2,,,,,30,A,L,, ,24,135.137,172.180,216.216,195.197,136.142,129.149,157.161,129.133,194.194,213.219,175.179,187.203,149.155,127.149,151.151,145.155,185.185,175.177,237.245,157.176,156.158,203.207,233.241,204.250
109-3-4,814,sample,72-119-02,54,3,109-04,4,1,,,,30,C,L,, ,16,135.137,172.180,216.216,195.197,136.142,129.149,,,194.194,213.219,175.179,187.203,149.155,127.149,151.151,,,175.177,,157.176,,,,204.250
137-109-07,1106,sample,72-119-02,137,3,109-07,3,3,,,,30,C,L,2nd envelope, ,7,135.137,172.180,216.216,195.197,136.142,129.149,,,,,,,,,,,,,,,,,,204.250
213-109-03,428,sample,72-119-02,213,4,109-03,3,1,,,,20,C,L,, ,7,135.137,172.180,216.216,195.197,136.142,129.149,,,,,,,,,,,,,,,,,,204.250
213-109-05,426,sample,72-119-02,213,4,109-05,1,1,,,,30,C,L,, ,7,135.137,172.180,216.216,195.197,136.142,129.149,,,,,,,,,,,,,,,,,,204.250
213-109-06,427,sample,72-119-02,213,4,109-06,2,1,,,,30,C,U,1st envelope, ,7,135.137,172.180,216.216,195.197,136.142,129.149,,,,,,,,,,,,,,,,,,204.250
119-4-1,790,sample,72-119-02,29,4,119-01,4,1,,,,20,C,U,, ,7,135.137,172.180,216.216,195.197,136.142,129.149,,,,,,,,,,,,,,,,,,204.250
119-4-4,846,sample,72-119-02,88,4,119-04,4,1,,,,30,C,L,2nd envelope, ,7,135.137,172.180,216.216,195.197,136.142,129.149,,,,,,,,,,,,,,,,,,204.250
87-4-5,875,sample,72-119-02,120,4,87-05,4,1,,,,30,A,L,, ,7,135.137,172.180,216.216,195.197,136.142,129.149,,,,,,,,,,,,,,,,,,204.250
285-109-02,561,sample,72-119-02,285,5,109-02,1,1,,,,30,C,L,, ,7,135.137,172.180,216.216,195.197,136.142,129.149,,,,,,,,,,,,,,,,,,204.250
256-87-03,506,sample,72-119-02,256,5,87-03,1,1,,,,30,C,L,, ,7,135.137,172.180,216.216,195.197,136.142,129.149,,,,,,,,,,,,,,,,,,204.250
141-100-01,295,sample,7-34-11,141,3,100-01,2,1,,,10,,A,U,, ,7,123.141,172.180,216.216,195.197,124.134,159.159,,,,,,,,,,,,,,,,,,204.250
141-100-02,294,sample,7-34-11,141,3,100-02,1,1,,,10,,A,U,1st envelope, ,15,123.141,172.180,216.216,195.197,124.134,159.159,155.163,,,211.213,,,,147.147,149.157,,183.83,177.179,229.235,157.170,158.160,,,204.250
100-3-3,994,sample,7-34-11,244,3,100-03,4,2,,,,30,A,L,, ,7,123.141,172.180,216.216,195.197,124.134,159.159,,,,,,,,,,,,,,,,,,204.250
141-100-04,296,sample,7-34-11,141,3,100-04,3,1,,,,30,A,L,1st envelope, ,7,123.141,172.180,216.216,195.197,124.134,159.159,,,,,,,,,,,,,,,,,,204.250
100-3-6,912,sample,7-34-11,159,3,100-06,4,1,,,,30,A,L,, ,7,123.141,172.180,216.216,195.197,124.134,159.159,,,,,,,,,,,,,,,,,,204.250
